CCL	MAR	0.99931
GPS	JEC	0.998763
FB	STT	0.998724
PGR	PH	0.998696
IFF	KMX	0.998647
MOS	PRGO	0.998601
AZO	NTAP	0.998459
IR	JNJ	0.998417
CMI	OKE	0.998352
GIS	WU	0.998276
