GT	SYK	0.999582
AZO	WM	0.999396
KEY	URI	0.999345
AAL	OMC	0.999274
AKAM	MS	0.998989
FLR	NLSN	0.99897
AJG	VTR	0.998822
EQR	MSI	0.998735
DHR	RTN	0.998675
MSFT	SIG	0.998614
