UHS	VLO	0.998561
PWR	SPGI	0.998548
DLTR	URBN	0.998263
DG	ORLY	0.998248
MCK	WM	0.998188
AZO	MPC	0.998181
MLM	OKE	0.997715
PCG	TSCO	0.997546
GD	SYK	0.997466
DUK	MMM	0.997443
