COTY	JEC	0.999493
HCP	SIG	0.999136
IVZ	VLO	0.999104
MLM	NRG	0.999083
NLSN	VIAB	0.999051
CFG	CMA	0.999019
JEC	WFC	0.998957
EFX	TSS	0.998903
COTY	WFC	0.998867
AMP	NLSN	0.998813
