BLK	STT	0.999626
EQR	MKC	0.999575
DLTR	SPGI	0.99955
HOG	SHW	0.999315
KORS	MYL	0.999012
INTC	TJX	0.998838
AJG	VRSN	0.998802
DOV	R	0.998561
MSFT	SIG	0.998533
ACN	SBUX	0.998475
