FOX	STX	0.998224
KMI	URI	0.998125
AMP	URBN	0.998056
NSC	UTX	0.997775
IVZ	WRK	0.997765
LEG	RHI	0.997707
BLK	UTX	0.997695
NRG	URBN	0.997618
BLK	NSC	0.997455
MLM	PSX	0.997441
