CNP	PKI	0.999786
CFG	TDC	0.999779
COL	DE	0.999772
ACN	AES	0.999767
CMI	IDXX	0.999723
KSS	VIAB	0.99958
CCL	HBAN	0.999562
DISCK	KSS	0.99941
COL	TGT	0.999398
DE	TGT	0.999353
