CLX	KEY	0.999755
ADM	CLX	0.999528
BAX	SYK	0.999521
COF	MPC	0.999517
FRT	LLL	0.999486
ADM	KEY	0.999444
GPS	PWR	0.999343
PGR	TAP	0.999327
BAC	CMCSA	0.99921
IFF	MSI	0.999208
