BCR	WU	0.999277
BIIB	NKE	0.998869
CLX	TSS	0.998752
JEC	PWR	0.998688
URBN	VLO	0.998615
AON	IRM	0.998494
FIS	SBUX	0.998429
GOOG	LYB	0.998206
ACN	MLM	0.998187
KSS	LYB	0.998163
