AMP	NLSN	0.999243
CCI	PCG	0.999195
GOOGL	NWSA	0.998942
LB	SPGI	0.998906
DISCK	EMR	0.99887
CMA	LLY	0.998854
CMCSA	SBUX	0.998834
FAST	FL	0.9988
GD	PYPL	0.998618
DLTR	EFX	0.998563
