EFX	WFC	0.998642
PH	PM	0.998105
EFX	ESRX	0.99794
OXY	PVH	0.997924
IDXX	PCAR	0.997775
ACN	NLSN	0.997604
COTY	MYL	0.997593
ESRX	WFC	0.997557
HCN	SYK	0.997552
AVY	EW	0.99738
