URI	VIAB	0.999705
EXPE	SRE	0.999671
BLK	TGNA	0.999397
AKAM	IPG	0.999386
NLSN	TAP	0.999357
CCL	SNA	0.999191
CMI	NTAP	0.99906
IRM	PYPL	0.998979
BRK.B	STT	0.998751
CMI	WM	0.998612
