HCP	JNJ	0.999368
COF	EFX	0.999365
BEN	UTX	0.999244
FL	UHS	0.999145
AON	LLL	0.99911
CCL	HBAN	0.999062
LKQ	NRG	0.99903
AME	TXT	0.998976
AAL	STT	0.998974
KMX	WU	0.998911
