RF	SHW	0.999475
CCI	TSCO	0.999084
NWS	TGNA	0.999056
FDX	URI	0.998926
COO	NEM	0.998628
HSY	V	0.998536
AMAT	PBCT	0.99833
AEP	DHR	0.998308
DG	SYF	0.998013
CFG	LNC	0.997856
