ACN	FB	0.999282
ALXN	IVZ	0.999129
CBOE	IP	0.998562
CHD	IDXX	0.998559
COTY	DFS	0.99849
A	ZBH	0.998455
BEN	SBUX	0.99827
UHS	URI	0.998161
PBCT	XYL	0.998161
GOOG	NWS	0.998058
