BEN	OMC	0.999716
PM	WYNN	0.999667
CAT	RF	0.999586
ABT	MSI	0.999556
EXR	ZION	0.999455
COTY	WFC	0.999409
AAPL	ARNC	0.999255
AFL	T	0.999182
AAL	ACN	0.99918
FOX	M	0.999177
