AMP	URBN	0.999406
JEC	PWR	0.998625
ADP	UTX	0.998365
COF	NLSN	0.998264
INCY	QCOM	0.998159
CLX	JEC	0.998061
CMI	PM	0.99804
ADBE	GT	0.998034
KEY	SCHW	0.998023
DFS	EFX	0.997993
