AES	SBUX	0.999786
BLK	TGNA	0.999482
CVS	WLTW	0.999385
AES	MLM	0.999385
ILMN	NEM	0.999355
COF	SPGI	0.99929
NTAP	WM	0.999286
MLM	SBUX	0.999238
HOG	PAYX	0.999166
EQR	HAS	0.99911
