MCK	URBN	0.999494
AME	WMT	0.998696
KEY	MPC	0.998069
MON	NI	0.998004
NSC	PSX	0.997847
BA	DPS	0.997833
CMI	KEY	0.997825
ADS	PVH	0.997782
MCK	URI	0.997751
AMP	KMI	0.997571
