CMI	NLSN	0.998902
EXPE	HIG	0.998891
DLTR	VLO	0.998876
CLX	PWR	0.99871
FMC	HSIC	0.998601
BA	DPS	0.998484
DUK	WU	0.998453
SRE	TJX	0.998098
EXC	PX	0.998027
ACN	FB	0.997995
