AES	OMC	0.99974
NLSN	PM	0.999728
ADM	DG	0.999661
KEY	SPGI	0.999647
AFL	MUR	0.99956
AGN	BWA	0.99956
CHRW	PM	0.999521
ANTM	TDG	0.999502
NI	PPG	0.999418
PYPL	SYK	0.999379
