AVY	MTB	0.999963
GIS	HRS	0.999903
APA	HAS	0.999853
ANTM	BAX	0.999799
AIZ	BAX	0.999687
AKAM	DRI	0.999643
BAC	UAL	0.999582
LKQ	TGNA	0.999564
PNC	TIF	0.99953
ABC	UAL	0.999508
