BCR	DUK	0.999106
FB	MLM	0.99898
KEY	WM	0.998948
FOX	RL	0.99881
ADP	NKE	0.998564
DLTR	NTAP	0.998552
BCR	BSX	0.998503
KMI	SPGI	0.998465
IDXX	NWS	0.998423
ADSK	BCR	0.99838
