OMC	STT	0.999377
IVZ	KEY	0.999173
LKQ	MLM	0.999027
BSX	PBCT	0.998996
ALXN	URI	0.998955
PCAR	SHW	0.99885
AFL	MTB	0.998817
FCX	SYY	0.998808
AES	IP	0.998679
CMA	GPC	0.998658
