LLL	PYPL	0.99887
PCLN	WMT	0.998568
IDXX	NWS	0.998299
ADM	PM	0.998122
MLM	V	0.997923
MOS	PRGO	0.997763
HBAN	LNC	0.997721
AON	GT	0.997644
BAC	EXR	0.997616
ADM	COF	0.99749
