ACN	AES	0.999864
HCP	MCD	0.999832
ADP	PNC	0.999711
EFX	VLO	0.999632
ETFC	TSS	0.999572
COF	WFC	0.999469
KR	TSS	0.999439
AZO	HPE	0.999435
ETFC	KR	0.99939
CMG	ETFC	0.999331
