CHD	WYNN	0.999315
UHS	WM	0.998958
DLTR	KSS	0.998698
FIS	IP	0.998544
NEE	PEP	0.998542
CLX	EVHC	0.998497
INTC	NVDA	0.998488
CMI	FAST	0.998473
ALXN	AMP	0.998406
EXPE	SRE	0.998393
