JBHT	OMC	0.998589
GD	IRM	0.998513
INTC	PKI	0.99832
KSS	NLSN	0.998301
AAL	ADP	0.998241
CVS	FE	0.99818
COG	TDG	0.998131
BBBY	COL	0.99813
KORS	MO	0.99805
KSS	PM	0.997951
