ETR	HCN	0.998392
BA	TSS	0.998146
LEG	RHI	0.998142
PNW	WEC	0.997949
KEY	LYB	0.997938
BAX	PCG	0.99784
KMX	TDG	0.997704
KMX	MKC	0.997667
SBUX	STT	0.997649
HOLX	MO	0.997644
