AZO	CMI	0.999712
EFX	URI	0.999701
GT	SYK	0.999336
KIM	WU	0.999306
DAL	LYB	0.999227
ILMN	NEM	0.999174
GPC	KLAC	0.999173
ACN	CBS	0.999122
COF	MPC	0.999118
A	INTC	0.999051
