CLX	SPGI	0.999336
KEY	VLO	0.998889
EL	WYN	0.998753
KMX	PBCT	0.998752
SBUX	STT	0.998515
LUK	PBCT	0.998502
KMX	LUK	0.99841
EXPE	KHC	0.998301
CAT	OMC	0.99824
DLTR	UHS	0.998238
