AVY	JNJ	0.999441
CFG	CMA	0.999375
CMI	PH	0.999283
FDX	GPS	0.999268
DLTR	FLR	0.999251
EMR	IDXX	0.999223
CSRA	FB	0.99918
DRI	NWSA	0.999156
DISCK	HOLX	0.99908
ALB	MSI	0.999059
