COF	FDX	0.999158
LLY	MAR	0.99915
ABC	CHD	0.999049
BAX	TMO	0.999
DFS	MO	0.998964
GM	KHC	0.998955
FB	NWSA	0.998944
DLTR	VIAB	0.998861
OKE	UNP	0.998819
NSC	WYNN	0.998778
