HRB	MYL	0.99966
LKQ	TGNA	0.999659
HAL	RL	0.999449
PCG	QCOM	0.999362
DISCK	FLR	0.999339
BAC	BRK.B	0.999309
AES	JBHT	0.999256
DLTR	FAST	0.999228
DLR	PRGO	0.99916
CME	FIS	0.9991
