FLR	WM	0.9993
EFX	SPGI	0.99912
HSY	LOW	0.998884
PLD	REG	0.998843
AZO	UHS	0.998794
HPQ	PBCT	0.998791
GM	PKI	0.998763
ACN	ADP	0.998738
OKE	PM	0.998656
MCK	PWR	0.998481
